id,type_keyword,keyword
2876,IK,PLANET
63529,IK,SUPPRESSION
104295,IK,100 MU-M
87169,IK,GUIDELINES
218404,AK,Polysomnography
254253,IK,NEPHROURETERECTOMY
96781,IK,POLARIZED-NEUTRON
105751,IK,RAT TESTIS
205893,AK,discrete-event simulation
212972,IK,CHEMOTHERAPY
70254,IK,GO SARS
50922,IK,MAGNETIC-RESONANCE SPECTROSCOPY
25019,IK,REGIONAL REANALYSIS
277506,IK,OPTICAL TWEEZERS
272151,IK,HIGH-DOSE CYTARABINE
34968,IK,FILM ELECTRODES
74472,IK,TOXICITY
115329,IK,FIBROSIS
42460,IK,TRANSCRIPTION FACTOR
266189,AK,Ferromagnetic resonance
150372,AK,speech synthesis
280247,IK,POWER
178934,IK,READOUT
196015,IK,GRADING SYSTEM
124130,IK,PROTEIN
137542,IK,WORDNET
83322,IK,THERMAL RESPONSE
154292,AK,Mechanically Mixed Layer (MML)
76344,IK,ULTRALOW-FRICTION
310522,AK,helioseismology
199902,AK,thrombus
62416,AK,photochemistry
10569,IK,CSTR
27303,AK,molybdenum oxide buffer layer
282004,AK,Homeostatic peripheral expansion
270280,AK,renal cell carcinoma
10355,AK,Tooth marks
80412,IK,NONPROTEOLYTIC ACTIVATION
187993,AK,aliskiren
262034,IK,SUPERTREES
247757,IK,II TOPOISOMERASES
233398,AK,Mobile Node
245462,AK,Urban hydrology
178933,AK,Special cables
26129,AK,electrodeposition
30067,AK,Catopticon
152807,AK,energy consumption
115989,IK,BETA-CAROTENE
93134,IK,REGENERATION
64478,IK,TRIBLOCK COPOLYMERS
73584,IK,LAPAROSCOPIC PARTIAL NEPHRECTOMY
121194,IK,STABILITY
50844,IK,MAGNETOCRYSTALLINE ANISOTROPY
11786,IK,HEART-ASSOCIATION COUNCIL
36409,IK,DISPLACEMENT CASCADES
234934,IK,TRIBOCHEMICAL REACTION DYNAMICS
157463,AK,Hormonal receptors
34968,AK,Scanning electron microscopy
213710,AK,cGMP-dependent protein kinase G
101644,IK,QUANTUM ERASURE
1486,IK,RELIABILITY
205972,AK,education
5525,IK,KR
1710,AK,Euclid Mission
34968,AK,Photocurrent
2081,IK,COLLIDER
135093,IK,QUALITY
78957,IK,DWARF IRREGULAR GALAXIES
237812,IK,PHYLOGENETIC EVIDENCE
297443,IK,STABILITY
31852,AK,Quantum operation
201084,IK,BEHAVIOR
133868,AK,impedance spectroscopy
56416,IK,IMAGES
75083,IK,MC-CDMA
160074,AK,angina unstable
162066,IK,SUPERHEAVY ELEMENTS
114792,AK,bronchodilatators
184756,IK,GENE
78633,IK,DEFINITIONS
198956,IK,STANDARD INCISION
186885,AK,hydrodynamic resistance
282570,IK,CLOPIDOGREL
276039,IK,STARBURST GALAXIES
278316,IK,CROSS-SECTION MEASUREMENTS
37528,IK,ENERGY
116615,AK,methods : numerical
63332,IK,CATCHMENT
293576,IK,MONTE-CARLO SIMULATIONS
275781,IK,G(2)
278487,IK,MUTANTS
207386,IK,PLASMA
42180,AK,EMT
221906,AK,"Scoyenia ichnofacies (Acripes, Rusophycus, Cruziana)"
221244,AK,SIP
84000,IK,ACUTE CORONARY SYNDROMES
155205,AK,Apoptosis
283288,IK,BEHAVIOR
270280,AK,cause-specific mortality
66312,IK,PHARMACOKINETICS
199005,IK,REDSHIFT Z-SIMILAR-TO-3
106385,IK,ENDOGENOUS OPIOIDS
252411,IK,ACTIVATION
199752,AK,fondaparinux
273010,AK,leukemogenesis
215900,IK,4TH EDITION
205685,AK,(pro)renin receptor
82351,IK,TARGETED OLIGONUCLEOTIDE PROBES
123499,IK,COMPLEX
83835,AK,crystal growth
65834,IK,QUALITY
283288,IK,GHZ
282264,IK,THROMBUS-ASPIRATION
10353,AK,Paleoenvironment
279320,IK,HELE-SHAW CELL
38662,AK,Circulating polyamines
181250,IK,CANCER
13756,IK,SCALAR TOP
287622,IK,DEGRADATION
252967,IK,MUSICAL-INSTRUMENTS
258464,AK,Peer-to-peer
266189,AK,Hexaferrite
299202,IK,ADAPTIVE OPTICS SPECTROSCOPY
198699,IK,SEVOFLURANE CONCENTRATION
86638,AK,cross-layer
204450,IK,DG-TAURI
57201,IK,PYRAMIDAL CELL DISARRAY
37539,IK,CODE
273783,IK,WEAR
261037,IK,MEN
53127,IK,COMPACT BINARIES
223383,IK,SACCHAROMYCES-CEREVISIAE
14337,AK,HETEROGENEITY
173538,IK,SOUTH-AFRICA
248915,IK,BREED
243038,IK,GLOBAL-REGISTRY
105930,IK,DOPAMINERGIC-NEURONS
30067,AK,Surveillance
156071,AK,Laser welding
158336,IK,LIPODYSTROPHY
147304,AK,cross-layer
129553,IK,ACTIVATION
240892,IK,INSULIN-RESISTANCE
68774,IK,DOPED ZNO
109099,IK,NF-KAPPA-B
238232,IK,STEM-CELL TRANSPLANTATION
84812,IK,INTERFERON
211143,AK,correct rounding
17117,AK,Mediastinal structures injuries
305434,IK,ARTIODACTYLA
249350,IK,LESS
13158,IK,CHRONIC MYELOID-LEUKEMIA
62916,IK,HAART
78298,IK,SURVEY COMMISSIONING DATA
248915,AK,once-daily milking
156939,AK,blood-brain barrier
75083,IK,PERFORMANCE
19572,IK,CANCER
299713,AK,radical nephrectomy
159948,IK,PREVENTION TRIAL
86489,AK,neurolysis
309367,IK,TEMPERATURE
259615,AK,infrared: ISM
7488,AK,stars: interiors
21267,IK,BONE-MARROW-TRANSPLANTATION
78953,AK,"dust, extinction"
5524,IK,ELECTROMAGNETIC BARREL CALORIMETER
78558,IK,MORTALITY
99751,IK,UNRELATED DONOR
255406,IK,TUMORS
53126,IK,LOCAL UNIVERSE
18747,AK,apoptosis
292231,IK,EUROPEAN-SOCIETY
240038,AK,Mechanical properties
200531,IK,ETHANOL
288512,IK,HYPERTENSION
68774,IK,ROOM-TEMPERATURE
167555,AK,osteoporosis
87373,AK,stable isotopes
255470,IK,TRIAL
84576,AK,histone methylation
21267,IK,MEMORY T-CELLS
16232,AK,Chains of infinite order
110181,AK,stem cell transplantation
248171,AK,SEM
254253,IK,NODAL INVOLVEMENT
66530,IK,INTOLERANT
84151,IK,BONE-MARROW-TRANSPLANTATION
74920,IK,SURVIVAL
39457,IK,ENERGIES
74650,IK,DEGREE P-MODES
116581,IK,MOLECULAR ADHESION
109767,IK,GK RAT
237082,IK,DEXTRAN SYSTEMS
25019,AK,climatology
203846,IK,OPTICAL COATINGS
198508,AK,digital isochrons
275732,AK,Catalyst effectiveness
64735,IK,FRICTION
125155,AK,video seginentation
106719,IK,MEDIATED DEGRADATION
295005,IK,MORTALITY
255879,IK,KALMAN FILTER
30257,IK,TASK-FORCE
8063,AK,Transition radiation detectors
211474,IK,NOMENCLATURE
168716,IK,EVOLUTION
111832,IK,PRIMARY HEMIARTHROPLASTY
243800,IK,IMMOBILIZATION
166559,IK,CONTINENTAL-MARGIN
184538,AK,myelodysplastic syndromes
266814,IK,SOUTHERN STREAM
41841,IK,DIODES
248915,AK,cheese yield
7488,IK,PHOTOMETRY
56994,IK,CENTRAL-NERVOUS-SYSTEM
3002,IK,COLLIDER DETECTOR
282004,IK,CHEMOTHERAPY
272151,IK,PROGNOSTIC-FACTORS
218404,AK,Information visualization
280799,IK,ITRACONAZOLE
231739,AK,Stroma-epithelium interaction
32296,AK,Plasmodium knowlesi
247757,IK,HOMOLOGOUS RECOMBINATION
254253,IK,TRANSITIONAL-CELL-CARCINOMA
301030,IK,MOBILE PROCESSES
104292,IK,INFRARED-EMISSION
311742,AK,wavelet transform
99538,IK,POLYMERASE CHAIN-REACTION
178933,AK,Detector grounding
85183,IK,PHOSPHOLIPID-VESICLES
198470,IK,BCR-ABL
65529,IK,DATA-FLOW SYSTEM
2094,IK,ELECTROMAGNETIC CALORIMETER
284205,IK,HELICASE
242109,IK,LUMINOUS GALAXIES
20147,AK,LHC
106385,IK,LONG-TERM POTENTIATION
17117,AK,Polytrauma
75680,IK,EUKARYOTIC INITIATION FACTOR-2-ALPHA
276520,IK,ECOPHYSIOLOGICAL MODEL
240076,AK,Feynman-Kac semigroups
6824,AK,action potential
15767,IK,PRIMARY ANGIOPLASTY
137791,IK,CELIAC PLEXUS
120269,AK,ECOG
202235,IK,FILMS
19651,AK,space vehicles: instruments
252066,IK,X-RAY TRANSIENT
175942,IK,PERFORMANCE
12635,IK,NUCLEAR-LOCALIZATION
279320,AK,flow instability
131774,IK,SOUTHERN BLOT ANALYSIS
83446,AK,Western Mediterranean sea
210290,IK,ACUTE MYELOID-LEUKEMIA
306257,IK,GROWTH
76447,IK,VOIDS
273796,IK,STANDARD
280799,IK,LIPOSOMAL AMPHOTERICIN-B
110390,IK,ELASTICITY
282022,IK,COMPETING RISK
95911,IK,ANISOTROPY
113249,IK,IGF-I
288068,IK,INTERVENTION
273010,IK,CELL-LINES
244418,IK,BITE-FORCE
240892,IK,INFLAMMATION
277506,IK,RNA-POLYMERASE
235293,IK,CHRONIC-PHASE
113469,IK,INFRARED-EMISSION
201831,IK,CHROMATIN STRUCTURE
282264,AK,thrombolysis
263375,AK,globular clusters: general
108519,IK,KINETICS
10486,AK,LHC
33556,IK,MACROMOLECULAR MACHINES
2689,AK,division algorithm
287100,IK,SAFETY
178932,AK,Time-over-threshold
306485,AK,Bootstrap
146033,AK,cancer
275732,IK,MFI ZEOLITES
255470,IK,CHEMOTHERAPY
268592,IK,SUB-SAHARAN AFRICA
207386,AK,amorphous silicon
87328,AK,diabetes mellitus
10351,IK,TANZANIA
164832,IK,CRYSTAL-STRUCTURE
42180,IK,HUMAN-BREAST CARCINOMAS
255878,IK,PREDICTION SYSTEM
68774,IK,FERROMAGNETISM
178932,AK,Transition radiation
7881,IK,DYNAMICS
17117,AK,Sternoclavicular dislocation
126997,IK,SPHEROIDAL GALAXY
194561,IK,PHARMACOKINETICS
6174,AK,Large detector systems for particle and astroparticle physics
8989,IK,NANOFABRICATION
26129,AK,CIGS
291841,AK,Mobile WiMAX
63529,AK,channel capacity
260215,IK,LAW
275571,IK,MECHANICAL-BEHAVIOR
177291,IK,RISK
262683,AK,Non-Hodgkin lymphoma
294024,IK,STAGE MIGRATION
101644,IK,WEAK-LOCALIZATION
137287,IK,TRANSPORT
83807,IK,ELECTROOSMOTIC FLOW
124185,IK,INTRANUCLEAR INCLUSIONS
69739,IK,BENZO CROWN RESIN
79684,IK,TRACKING
236225,IK,LYMPH-NODE INVASION
293576,IK,SMALL-ANGLE SCATTERING
254253,AK,Prognosis
200471,IK,POLARIZATION
282113,IK,MASSES
98060,IK,VENOUS THROMBOEMBOLISM
71568,IK,DOWNY MILDEW
78950,IK,FORMATION RATES
225501,IK,TAGUCHI METHOD
255468,IK,CHRONIC MYELOGENOUS LEUKEMIA
7480,AK,Sun: rotation
154481,IK,OCEAN
108629,IK,DIFFUSION
37516,IK,TELESCOPE
104360,IK,PEPTIDE LIBRARIES
200718,IK,EXPRESSION
29484,IK,RESOLUTION
292926,IK,ASSOCIATION
32296,IK,DIACYLGLYCEROL-SYNTHASE
258920,IK,A-INDUCED HEPATITIS
38593,IK,CHLORIDE COMPLEXES
168357,IK,DENDRITIC GROWTH
125938,AK,code-division multiple access (CDMA)
81734,AK,determinism of beak color
62916,IK,ACTIVE ANTIRETROVIRAL THERAPY
5437,IK,RAT-BRAIN
156939,IK,P-GLYCOPROTEIN
275732,IK,PROBE MOLECULES
249592,IK,TRANSCRIPTION
178933,AK,Cherenkov detectors
98948,IK,ATHEROSCLEROSIS
137537,AK,optimization strategy
272162,IK,FILMS
295326,AK,gliomas
283849,IK,LOW-RISK
104433,IK,GENE
27815,IK,COMPLEX
14137,AK,metabonomics
271861,AK,Continental slope
58026,IK,DISCOVERY
16504,IK,HIGHLIGHTS
196050,IK,MALFORMATIONS
216379,IK,MULTIINSTITUTIONAL VALIDATION
249350,IK,PREDICT
22059,AK,Small GTPases
218527,IK,REMOVAL
75281,IK,MORTALITY
273783,IK,DEBRIS
263227,IK,INNER JET
260939,IK,ISOFORM-SPECIFIC INTERACTIONS
83446,IK,FORCED REGRESSIONS
198699,IK,VOLUNTEERS
178936,IK,RICH DETECTORS
38841,IK,GAMMA-RAY BURSTS
73766,AK,Forward error analysis
132513,IK,SINUS TRACT
98948,IK,MICE
188997,IK,PLANTS
5154,AK,Calcium pumps
83807,IK,OPTICAL MEASUREMENT
28876,IK,OUTFLOW
134412,AK,geometrical specifications
108452,IK,THERAPEUTIC TARGET
157463,AK,Invasion
312520,AK,Tabu Search heuristic
237402,AK,Post-ICU recall
188725,IK,MUSSEL MYTILUS-GALLOPROVINCIALIS
235219,IK,AGE
87830,IK,X-RAY-ABSORPTION
40795,IK,CANCER-CELLS
176733,AK,coastal
201031,AK,geminivirus diversity
187993,IK,INHIBITOR
63948,IK,GRANULATION
76447,AK,galaxies: photometry
276520,AK,temperature
242882,IK,PP/EPDM/SIO2 TERNARY COMPOSITES
130165,IK,SPECTRA
212151,IK,2P23
39487,IK,PALLADIUM
78298,AK,galaxies : evolution
225501,AK,robustness
211474,IK,QUALITY
98498,AK,galaxies : evolution
30257,IK,UNSTABLE ANGINA
66312,IK,DRUGS
259506,AK,Methodology
117211,AK,posterior approach
215900,IK,ASTRONOMY
79684,AK,thigh
200531,IK,PHYSICAL-PROPERTIES
59564,AK,techniques: polarimetric
248171,IK,AMYLOPECTIN
73766,AK,proof obligation
242893,IK,SURVIVAL
17117,IK,CLAVICLE
124290,IK,SURFACE
25453,IK,SKELETAL-MUSCLE
278487,AK,standardization
78957,IK,CHEMICAL ABUNDANCES
302835,AK,SVM classifier
219791,AK,Extremely Large Telescope
263481,IK,CHRONIC GVHD
255468,IK,CML
270781,IK,RADICAL NEPHRECTOMY
178932,AK,Jets
174544,IK,QCD
211474,IK,MINERALIZATION
18738,IK,TRANSITION
78946,AK,galaxies : evolution
111565,IK,FERMILAB
282649,IK,OPTICAL LATTICES
178933,AK,Detector design and construction technologies and materials
135574,IK,MASK
238861,IK,POLONYI
63528,AK,random matrix theory
21267,AK,allo-SCT
168286,AK,Sun : interior
314840,IK,SURGERY
27303,IK,ELECTRODEPOSITION
262034,AK,Phylogeny
173889,IK,SUTURE REMOVAL
294024,IK,NOMOGRAMS
221906,IK,ODONATOPTERA
32111,IK,UNMYELINATED AXONS
268592,IK,IMMUNIZATION DATA
248328,IK,FUSION GENE
188330,IK,TRANSFERRIN RECEPTOR GENE
14337,IK,RESOLUTION
297903,AK,Boundary lubrication
10316,AK,COPD
110000,IK,INVASION
194430,IK,INCREASED RISK
75366,IK,SURVIVAL
76228,AK,Anticoagulants
234934,IK,TIGHT-BINDING
12635,IK,RIBOSOME BIOSYNTHESIS
276520,IK,ARABIDOPSIS-THALIANA
116938,IK,HADRON-COLLISIONS
200471,IK,K-EDGE
244056,AK,peptide
19651,AK,instrumentation: polarimeters
77073,AK,neighbor selection
115210,IK,UNFRACTIONATED HEPARIN
93970,IK,GENE FBN1
25467,IK,LASER INTERFEROMETER
110936,IK,TO-LEADING-ORDER
10352,AK,Olduvai Gorge
29484,IK,PATHWAY
95911,IK,SPUTTER-DEPOSITION
7881,IK,INVESTMENT
37516,IK,XPOL
33900,AK,Acidity
93134,AK,genetic transformation
188330,IK,PEG-GRAFTED IMMUNOMAGNETOLIPOSOMES
2876,AK,instrumentation: high angular resolution
71520,AK,Health care
80347,IK,SECRETION
87373,AK,sedimentology
212438,IK,PIPE
2060,IK,DISTRIBUTIONS
12441,IK,LATE PLEISTOCENE
164832,IK,TRANSLOCATION
236226,AK,renal cell cancer
253489,IK,LYMPHADENECTOMY
213748,IK,MORPHOLOGY
308020,IK,DNA
196050,IK,SURGERY
74472,IK,ANCHORAGE INDEPENDENCE
219926,AK,Arabidopsis lyrata
263864,IK,VLT DEEP SURVEY
248129,AK,CLR/RAMP3
275660,IK,ST-JOHNS-WORT
50844,IK,GROUND-STATE
78950,IK,FORMATION HISTORY
10047,IK,EPSILON-OPHIUCHI
69300,IK,MECA
87328,AK,epidemiology
316486,AK,component
26672,AK,gene flow
87328,IK,ADIPOSE-TISSUE
255406,IK,CISPLATIN
137791,IK,OSTEOID OSTEOMA
95911,IK,RAY CIRCULAR-DICHROISM
34715,IK,ACCRETION DISKS
65119,IK,TRANSRETINOIC ACID
28302,IK,ATOMS
288068,IK,ACUITY TRIAL
172333,AK,shape matching
65529,IK,INTERSTELLAR EXTINCTION LAW
195997,IK,ENHANCEMENT
175942,IK,SI
57930,IK,DEEP DESULFURIZATION
225501,AK,APS systems
108452,AK,chemotherapy
259667,IK,STATE
310515,AK,asteroseismology
81734,AK,carotenoids
210290,IK,ELDERLY-PATIENTS
140753,AK,infrared measurements
270781,AK,Partial nephrectomy
64902,IK,OUTCOMES
108452,AK,autophagy
140838,AK,metal organic vapour-phase epitaxy
261037,IK,CHANNEL TURP
129553,IK,STAT3
103867,IK,TRANSLATION
155174,IK,DARK-MATTER
317469,AK,WLAN
238176,IK,SYSTEM
24225,IK,SCALAR LEPTOQUARKS
187321,IK,MICROSTRUCTURE
111832,AK,necrosis
71715,IK,NI3AL(111)
2533,AK,Antarctica
116615,IK,CHANDRA SAMPLE
275571,AK,DSC
276520,IK,RECOMBINANT INBRED LINES
303646,IK,SURFACE HYDROLOGY
62564,AK,stars: oscillations
57838,IK,CRYSTAL-STRUCTURE
282570,AK,Acute myocardial infarction
50844,IK,MAGNETIC CIRCULAR-DICHROISM
37516,AK,polarization
75366,IK,COTE-DIVOIRE
314840,IK,MALFORMATIONS
56433,IK,STEFIN-B
19641,IK,SPACE
252967,IK,DISCRETE MODEL
178932,IK,TILE CALORIMETER
19646,IK,BOOMERANG
302254,IK,MODEL
83835,IK,SURFACES
64883,IK,CLINICAL-SIGNIFICANCE
25019,IK,MODEL
69026,IK,INFLATION
210290,IK,CONSOLIDATION
86489,IK,FOLLOW-UP
235685,IK,HUMAN BRAIN-TUMORS
156939,IK,MICROVESSEL ENDOTHELIUM
309367,IK,GAS PHASE-TRANSITION
2691,AK,hardware evaluator
218404,AK,Signal Processing
87169,IK,RANDOMIZED-TRIAL
307917,IK,BETA
297443,IK,PIPE
198956,AK,posterior approach
295326,IK,EXPRESSION
297437,IK,BONE-MARROW
79684,IK,HUMAN CALF MUSCLE
286516,IK,MIGRATION
74650,IK,MAIN-SEQUENCE STARS
238232,IK,LEUKEMIA GROUP-B
9057,IK,DUALITY
259645,IK,ACCRETION SHOCKS
75680,IK,ACTIVATION
220304,AK,Protocols
115210,IK,REPLACE-2 RANDOMIZED-TRIAL
223201,AK,high-permittivity ferroelectric materials
280165,IK,COMMUNITIES
212837,IK,FRACTURES
63529,IK,CHANNELS
221731,AK,thiaindanones
13750,IK,CATALOG
255878,IK,PACIFIC-OCEAN
124130,IK,APICAL MEMBRANE ANTIGEN-1
75281,AK,partial nephrectomy
250831,IK,MASK CORONAGRAPH
299713,IK,SORAFENIB
278403,IK,LIPID-PEROXIDATION
160074,AK,meta-analysis
105930,IK,VASOACTIVE-INTESTINAL-PEPTIDE
63956,IK,SEEING MEASUREMENTS
126475,AK,permeability
42460,IK,CRYSTALLOGRAPHIC STRUCTURE
154398,IK,GIANT SOUTHERN STREAM
38841,IK,MERGERS
209255,AK,selective ring opening
159363,IK,NEAR-INFRARED LUMINESCENCE
255406,IK,UPPER URINARY-TRACT
282113,AK,nephrectomy
199005,IK,SOURCE COUNTS
6169,AK,Large detector systems for particle and astroparticle physics
135093,AK,Phaseolus vulgaris L.
98948,AK,PPAR alpha-selective
128918,IK,3-HYDROXYFLAVONE
187516,IK,SELF-ASSEMBLED MONOLAYERS
113968,IK,CRYSTAL
2068,IK,DECAYS
179731,IK,FILMS
83446,AK,deglacial
270280,IK,MASSES
70514,IK,ACUTE-PHASE PROTEIN
215900,IK,GALAXY
66903,IK,SHIFTS
78633,IK,ULTRASOUND
266394,IK,TSALLIS ENTROPY
308993,AK,base band
286272,IK,OSTEOARTHRITIC KNEES
242882,IK,RUBBER BLENDS
218148,IK,CALRETICULIN
67472,IK,OSTEOPOROSIS
154398,IK,GLOBULAR-CLUSTER
10352,IK,TANZANIA
198956,IK,DIRECT LATERAL APPROACH
218771,IK,DECISION
104906,IK,PLATELET GLYCOPROTEIN-IIB/IIIA
118956,IK,PREDICTION
19646,IK,THERMAL ARCHITECTURE
35515,AK,Space instrumentation
35515,AK,Optics
71520,AK,France
238861,IK,ENTROPY CRISIS
7488,AK,techniques: photometric
10353,IK,PLEISTOCENE
105930,IK,GENE-EXPRESSION
90571,AK,operand prescaling
78966,IK,GLOBULAR-CLUSTERS
7489,IK,AM STAR
78946,IK,ACTIVE GALACTIC NUCLEI
200718,IK,ENDOTOXIN TOLERANCE
131781,IK,TOTAL-BODY IRRADIATION
276367,AK,type 1 fibrillinopathy
115210,IK,UNSTABLE ANGINA
55751,IK,"1,3-DIPOLAR CYCLOADDITIONS"
56041,IK,SEDIMENTATION
18738,IK,ZNMNO
187183,IK,BLOCK
255468,AK,treatment outcome
259667,AK,stars: oscillations
309367,AK,Nuclear caloric curve
218148,IK,ARTHROPODS
1486,IK,BRIEF COMMUNICATION
58024,IK,XI-HYDRAE
26129,IK,"CU(IN,GA)SE-2 FILMS"
26764,IK,MITRAL-VALVE-PROLAPSE
308020,IK,ORIGIN
268384,AK,Pheromone
69300,AK,resistance
147773,AK,parametric
105930,IK,SUBSTANTIA-NIGRA
135188,AK,biophysics
262034,IK,DOMINANT MARKERS
76451,AK,globular clusters: general
93970,IK,FACTOR-LIKE DOMAINS
310382,IK,CORE
293384,AK,urinary tract cancer
92656,IK,REPLACEMENT
184538,IK,COLONY-STIMULATING FACTOR
143630,IK,SPECTROSCOPY
221906,AK,notostraca
293384,IK,TRANSITIONAL-CELL CARCINOMA
59564,AK,planetary systems
268572,IK,STELLAR MASS
25606,IK,CHILDREN
153383,AK,service continuity
3002,IK,E(+)E(-)
154292,AK,Ti alloys
74240,IK,REDUCTION
24225,IK,JETS
224954,IK,METASTABLE STATE
96424,IK,LOCAL GROUP
3001,IK,ROOT-S=1800 GEV
248118,IK,LAYER
19651,IK,POWER SPECTRA
19650,IK,SURVEYOR
53583,IK,POSTERIOR DISLOCATION
71520,IK,BURDEN
109767,AK,cardiac complications
233749,IK,INDEX
255470,AK,Minimal residual disease
234345,AK,ASIC
196392,IK,FUTURE E(+)E(-) COLLIDERS
201031,AK,Extract-n-Amp
286744,IK,NUCLEOTIDE INCORPORATION
50512,AK,Microsphere
74472,IK,CELLS
104360,IK,TECHNOLOGY
238130,IK,ACTIVATION
305770,IK,RECONSTRUCTION
295650,IK,HIGHER-PLANTS
235685,IK,PROGRESSION
250321,AK,contact point
309295,AK,discrete event simulation
185598,IK,EEG
104292,IK,POLYCYCLIC AROMATIC-HYDROCARBONS
199005,AK,infrared : galaxies
78964,IK,ULTRAVIOLET
78965,IK,EVOLVED STELLAR POPULATIONS
281805,IK,MULTIPLE FILAMENTS
80372,AK,teleost
294412,AK,Prostate cancer
188997,IK,ARABIDOPSIS
224954,IK,QUANTUM BROWNIAN-MOTION
43056,IK,ZSM-5
243755,AK,transporter
81734,AK,ornamental coloration
78955,IK,INFRARED PROPERTIES
235219,IK,HIGH-REDSHIFT SUPERNOVAE
72557,IK,EVENTS
282004,AK,Relapse
27699,IK,SCHRODINGER-OPERATORS
278316,IK,TIME PROJECTION CHAMBER
200531,IK,TEMPERATURE
23794,IK,NI-P ALLOY
194779,IK,INTERFERON
259428,IK,CAENORHABDITIS-ELEGANS
155280,IK,TUMORS
173538,IK,DIVERSITY
231739,IK,STEROID-HORMONE RECEPTORS
108519,IK,POLYISOBUTYLENE-BLOCK-POLY(METHACRYLIC ACID)
252066,IK,HERBIG AE/BE STARS
86638,AK,interferences
58907,IK,IMMUNITY PROTEIN
215147,IK,BINDING-PROTEIN
115329,IK,CRITERIA
226358,AK,asymptotic stability
205685,IK,RENIN/PRORENIN RECEPTOR
165419,IK,COOPERATIVE DNA-BINDING
194774,IK,PREDICTORS
245,IK,CONVECTION
292379,IK,SUBMARINE CANYONS
166559,AK,stratigraphic simulations
133868,IK,SELF-ASSEMBLED MONOLAYERS
80073,AK,lymph node metastases
159363,IK,TRANSITION-METAL
178933,IK,ZERO DEGREE CALORIMETERS
282004,AK,CD28
80412,AK,renin
73766,AK,floating point
7480,AK,Sun: helioseismology
248706,IK,PRECISION
168716,IK,COSMIC-RAYS
98498,AK,Online material : color figures
78633,IK,HAND JOINTS
172187,IK,APICAL MEMBRANE ANTIGEN-1
7489,AK,gamma Doradus stars
74472,IK,MITOCHONDRIAL RESPIRATION
249638,IK,DEPENDENT PROTEIN-KINASE
178936,AK,Detector alignment and calibration methods
108007,IK,FACTOR RECEPTOR-1
135574,IK,COMPANIONS
5154,AK,Na /Ca2+ exchangers
311742,IK,GENERALIZED GAUSSIAN DENSITY
15204,AK,stars: interiors
294412,IK,PELVIC LYMPHADENECTOMY
80347,IK,PRODUCTS
125155,AK,FPGA
2876,AK,stars: planetary systems
281805,IK,SUPERCONTINUUM GENERATION
173428,IK,DRUG
262034,IK,LIFE
116936,IK,PARITY
69437,IK,GENES
234202,IK,TOOL
203179,AK,projectile fragmentation
140838,IK,STRAIN
86489,IK,NEUROLYSIS
159036,IK,DIFFRACTION LIMIT
57160,AK,Spermine
268592,IK,HIV/AIDS TREATMENT
131781,AK,reduced intensity conditioning
201084,IK,TEM SPECIMEN PREPARATION
179731,IK,REACTIVE FORCE-FIELD
302254,IK,DOMAIN METHOD
74105,IK,DIABETES-MELLITUS
271861,AK,Preconsolidation pressure
116615,IK,DARK-MATTER
8989,IK,FILMS
258256,IK,BRUTONS TYROSINE KINASE
153813,AK,metabonomics
259752,AK,Protecting groups
5154,IK,PROTEIN FUSION GENE
219791,AK,adaptive optics
12441,IK,DEEP-SEA
282022,IK,TUMORS
54786,IK,POLY-ELECTROLYTE COMPLEXES
282004,IK,LEUKEMIA
19646,AK,techniques: polarimetric
187238,IK,2004 HYPERFLARE
68949,IK,HYDROLOGIC-CYCLE
244222,AK,Retroversion
20223,IK,CUMULENYLIDENE
172017,IK,RETINOIC ACID SENSITIVITY
248706,AK,IEEE-754
271334,IK,HYDROSULFIDE
287622,IK,STABILITY
160300,IK,CT
315497,AK,Lagrange and mixed finite elements
36409,AK,Irradiation
79684,IK,HUMAN SKELETAL-MUSCLE
219798,AK,coronagraphy
25814,IK,DESIGN
211474,AK,strontium
285036,AK,EHL
252411,IK,TUMOR-CELLS
235219,IK,LIGHT-CURVE SHAPES
288512,AK,(pro)renin receptor
260939,IK,EUKARYOTIC INITIATION FACTOR-2-ALPHA
181250,IK,DEATH
203846,IK,THERMAL NOISE
196512,AK,additives
301030,IK,REPLICATION
156939,IK,DRUG-RESISTANCE
263864,IK,LYMAN-BREAK GALAXIES
288068,AK,Fondaparinux
99751,IK,ANTIGEN
178936,AK,Large detector systems for particle and astroparticle physics
78959,IK,ULTRAVIOLET LUMINOSITY DENSITY
37539,IK,ROTATION
256630,AK,CYP2C(19)
173538,IK,MOSAIC STRUCTURE
25019,AK,validation
259654,AK,X-rays: galaxies
80073,AK,stage
19646,AK,submillimeter: general
96661,IK,NEUROBLASTOMA-CELLS
80347,IK,ABSORPTION
123784,IK,MUTATIONS
33900,AK,Propanol dehydration
292379,IK,AGE CALIBRATION
249347,IK,FORMATION IN-VIVO
67962,AK,prognosis
38841,IK,MASS BLACK-HOLES
87329,IK,GTP HYDROLYSIS
282264,IK,DISTAL EMBOLIZATION
72557,AK,Acute coronary syndromes
99751,IK,GRAFT
133582,AK,Cul4A
131774,IK,MALIGNANCIES
201271,IK,MORPHOGENESIS
134412,AK,machining simulation
213271,IK,THERMAL MULTIFRAGMENTATION
204450,IK,PROFILES
149361,AK,data cubes
126997,AK,galaxies : structure
310522,IK,ACOUSTIC MODES
73767,AK,Correct rounding
259079,IK,ULTRASONIC-ABSORPTION
